event.id,unix.timestamp,date,state_code,state,state.abbr,mun_code,municipality,detained,total.people.dead,military.dead,navy.dead,federal.police.dead,afi.dead,state.police.dead,ministerial.police.dead,municipal.police.dead,public.prosecutor.dead,organized.crime.dead,civilian.dead,total.people.wounded,military.wounded,navy.wounded,federal.police.wounded,afi.wounded,state.police.wounded,ministerial.police.wounded,municipal.police.wounded,public.prosecutor.wounded,organized.crime.wounded,civilian.wounded,long.guns.seized,small.arms.seized,cartridge.sezied,clips.seized,vehicles.seized,afi,army,federal.police,ministerial.police,municipal.police,navy,other,state.police,source,organized.crime.lethality,army.lethality,navy.lethality,federal.police.lethality,organized.crime.lethality.diff,army.lethality.diff,navy.lethality.diff,federal.police.lethality.diff,organized.crime.NewIndex,army.NewIndex,navy.NewIndex,federal.police.NewIndex,perfect.lethality,category,global.id
1313.0,1312088410.0,2011-07-31,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5148
1314.0,1312174810.0,2011-08-01,16.0,Michoacán de Ocampo,MICH,92.0,Tiquicheo de Nicolás Romero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5149
1315.0,1312174810.0,2011-08-01,16.0,Michoacán de Ocampo,MICH,102.0,Uruapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5150
1316.0,1312261210.0,2011-08-02,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5151
1317.0,1312261210.0,2011-08-02,14.0,Jalisco,JAL,104.0,Totatiche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5152
1318.0,1312261210.0,2011-08-02,19.0,Nuevo León,NL,46.0,San Nicolás de los Garza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5153
1319.0,1312261210.0,2011-08-02,8.0,Chihuahua,CHIH,5.0,Ascensión,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5154
1320.0,1312261210.0,2011-08-02,12.0,Guerrero,GRO,1.0,Acapulco de Juárez,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,aggressions,0.0,NaN,NaN,NaN,-1.0,0.0,0.0,0.0,-1.0,NaN,NaN,NaN,0.0,just.wounded,5155
1321.0,1312261210.0,2011-08-02,30.0,Veracruz de Ignacio de la Llave,VER,11.0,Alvarado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5156
1322.0,1312434010.0,2011-08-04,19.0,Nuevo León,NL,4.0,Allende,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5157
1323.0,1312434010.0,2011-08-04,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,Inf,NaN,NaN,NaN,1.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,5158
1324.0,1312434010.0,2011-08-04,19.0,Nuevo León,NL,39.0,Monterrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5159
1325.0,1312434010.0,2011-08-04,19.0,Nuevo León,NL,39.0,Monterrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5160
1326.0,1312520410.0,2011-08-05,19.0,Nuevo León,NL,6.0,Apodaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5161
1327.0,1312520410.0,2011-08-05,19.0,Nuevo León,NL,38.0,Montemorelos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,0.0,0.0,0.0,0.0,-3.0,NaN,NaN,NaN,-1.0,0.0,no.dead.wounded,5162
1328.0,1312520410.0,2011-08-05,8.0,Chihuahua,CHIH,19.0,Chihuahua,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,aggressions,0.0,NaN,NaN,NaN,-1.0,0.0,0.0,0.0,-1.0,NaN,NaN,NaN,0.0,just.wounded,5163
1329.0,1312606810.0,2011-08-06,8.0,Chihuahua,CHIH,37.0,Juárez,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5164
1330.0,1312606810.0,2011-08-06,2.0,Baja California,BC,4.0,Tijuana,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,Inf,NaN,NaN,NaN,1.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,5165
1331.0,1312779610.0,2011-08-08,10.0,Durango,DGO,32.0,Santiago Papasquiaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5166
1332.0,1312866010.0,2011-08-09,30.0,Veracruz de Ignacio de la Llave,VER,189.0,Tuxpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5167
1333.0,1312866010.0,2011-08-09,28.0,Tamaulipas,TAMPS,32.0,Reynosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5168
1334.0,1312866010.0,2011-08-09,8.0,Chihuahua,CHIH,25.0,Gómez Farías,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5169
1335.0,1312866010.0,2011-08-09,15.0,México,MEX,57.0,Naucalpan de Juárez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5170
1336.0,1312866010.0,2011-08-09,2.0,Baja California,BC,2.0,Mexicali,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5171
1337.0,1312952410.0,2011-08-10,19.0,Nuevo León,NL,4.0,Allende,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5172
1338.0,1313125210.0,2011-08-12,2.0,Baja California,BC,4.0,Tijuana,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5173
1339.0,1313125210.0,2011-08-12,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,0.0,NaN,NaN,0.0,-5.0,0.0,0.0,NaN,-1.0,NaN,NaN,0.0,no.dead.wounded,5174
1340.0,1313211610.0,2011-08-13,19.0,Nuevo León,NL,6.0,Apodaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5175
1341.0,1313211610.0,2011-08-13,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,0.0,NaN,NaN,NaN,-1.0,0.0,0.0,0.0,-1.0,NaN,NaN,NaN,0.0,just.wounded,5176
1342.0,1313211610.0,2011-08-13,14.0,Jalisco,JAL,45.0,Ixtlahuacán del Río,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5177
1343.0,1313211610.0,2011-08-13,8.0,Chihuahua,CHIH,19.0,Chihuahua,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5178
1344.0,1313298010.0,2011-08-14,23.0,Quintana Roo,Q ROO,8.0,Solidaridad,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5179
1345.0,1313298010.0,2011-08-14,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,aggressions,NaN,NaN,0.0,NaN,0.0,0.0,-1.0,0.0,NaN,NaN,-1.0,NaN,0.0,no.dead.wounded,5180
1346.0,1313384410.0,2011-08-15,12.0,Guerrero,GRO,1.0,Acapulco de Juárez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5181
1347.0,1313384410.0,2011-08-15,8.0,Chihuahua,CHIH,62.0,Saucillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5182
1348.0,1313470810.0,2011-08-16,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aggressions,Inf,NaN,NaN,NaN,1.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,5183
1349.0,1313470810.0,2011-08-16,10.0,Durango,DGO,4.0,Cuencamé,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5184
1350.0,1313557210.0,2011-08-17,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5185
1351.0,1313557210.0,2011-08-17,8.0,Chihuahua,CHIH,37.0,Juárez,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5186
1352.0,1313557210.0,2011-08-17,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5187
1353.0,1313643610.0,2011-08-18,19.0,Nuevo León,NL,39.0,Monterrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5188
1354.0,1313730010.0,2011-08-19,14.0,Jalisco,JAL,120.0,Zapopan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5189
1355.0,1313816410.0,2011-08-20,12.0,Guerrero,GRO,1.0,Acapulco de Juárez,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5190
1356.0,1313989210.0,2011-08-22,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5191
1357.0,1313989210.0,2011-08-22,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5192
1358.0,1313989210.0,2011-08-22,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,0.25,0.0,0.0,0.0,-3.0,NaN,NaN,NaN,-0.6,0.0,no.dead.wounded,5193
1359.0,1314075610.0,2011-08-23,14.0,Jalisco,JAL,120.0,Zapopan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5194
1360.0,1314075610.0,2011-08-23,24.0,San Luis Potosí,SLP,28.0,San Luis Potosí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,0.0,0.0,0.0,0.0,-3.0,NaN,NaN,NaN,-1.0,0.0,no.dead.wounded,5195
1361.0,1314075610.0,2011-08-23,10.0,Durango,DGO,32.0,Santiago Papasquiaro,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5196
1362.0,1314075610.0,2011-08-23,12.0,Guerrero,GRO,1.0,Acapulco de Juárez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5197
1363.0,1314075610.0,2011-08-23,24.0,San Luis Potosí,SLP,34.0,San Vicente Tancuayalab,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5198
1364.0,1314075610.0,2011-08-23,28.0,Tamaulipas,TAMPS,32.0,Reynosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,aggressions,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,5199
