event.id,unix.timestamp,date,state_code,state,state.abbr,mun_code,municipality,detained,total.people.dead,military.dead,navy.dead,federal.police.dead,afi.dead,state.police.dead,ministerial.police.dead,municipal.police.dead,public.prosecutor.dead,organized.crime.dead,civilian.dead,total.people.wounded,military.wounded,navy.wounded,federal.police.wounded,afi.wounded,state.police.wounded,ministerial.police.wounded,municipal.police.wounded,public.prosecutor.wounded,organized.crime.wounded,civilian.wounded,long.guns.seized,small.arms.seized,cartridge.sezied,clips.seized,vehicles.seized
3301.0,1311483610.0,2011-07-24,25.0,Sinaloa,SIN,6.0,Culiacán,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
3302.0,1311483610.0,2011-07-24,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,4998.0,158.0,2.0
3303.0,1311483610.0,2011-07-24,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3304.0,1311483610.0,2011-07-24,12.0,Guerrero,GRO,35.0,Iguala de la Independencia,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3305.0,1311570010.0,2011-07-25,19.0,Nuevo León,NL,50.0,Vallecillo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,1257.0,236.0,1.0
3306.0,1311570010.0,2011-07-25,24.0,San Luis Potosí,SLP,56.0,Villa de Arista,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3307.0,1311570010.0,2011-07-25,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
3308.0,1311570010.0,2011-07-25,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3309.0,1311570010.0,2011-07-25,8.0,Chihuahua,CHIH,37.0,Juárez,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3310.0,1311570010.0,2011-07-25,12.0,Guerrero,GRO,22.0,Coyuca de Catalán,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,750.0,6.0,0.0
3311.0,1311570010.0,2011-07-25,19.0,Nuevo León,NL,44.0,Sabinas Hidalgo,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3312.0,1311570010.0,2011-07-25,12.0,Guerrero,GRO,3.0,Ajuchitlán del Progreso,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
3313.0,1311570010.0,2011-07-25,19.0,Nuevo León,NL,34.0,Marín,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
3314.0,1311570010.0,2011-07-25,8.0,Chihuahua,CHIH,37.0,Juárez,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,2.0,0.0,0.0,0.0
3315.0,1311570010.0,2011-07-25,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316.0,1311656410.0,2011-07-26,10.0,Durango,DGO,32.0,Santiago Papasquiaro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,6.0,1.0
3317.0,1311656410.0,2011-07-26,28.0,Tamaulipas,TAMPS,20.0,Mainero,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318.0,1311656410.0,2011-07-26,16.0,Michoacán de Ocampo,MICH,46.0,Juárez,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319.0,1311656410.0,2011-07-26,16.0,Michoacán de Ocampo,MICH,106.0,Yurécuaro,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320.0,1311656410.0,2011-07-26,19.0,Nuevo León,NL,49.0,Santiago,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
3321.0,1311656410.0,2011-07-26,19.0,Nuevo León,NL,27.0,Los Herreras,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0
3322.0,1311742810.0,2011-07-27,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0
3323.0,1311742810.0,2011-07-27,7.0,Chiapas,CHIS,102.0,Tuxtla Chico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324.0,1311742810.0,2011-07-27,25.0,Sinaloa,SIN,13.0,Mocorito,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325.0,1311742810.0,2011-07-27,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3326.0,1311742810.0,2011-07-27,12.0,Guerrero,GRO,38.0,Zihuatanejo de Azueta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327.0,1311742810.0,2011-07-27,16.0,Michoacán de Ocampo,MICH,13.0,Carácuaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0,20.0,0.0
3328.0,1311742810.0,2011-07-27,18.0,Nayarit,NAY,6.0,Ixtlán del Río,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
3329.0,1311742810.0,2011-07-27,19.0,Nuevo León,NL,26.0,Guadalupe,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,8.0,1.0
3330.0,1311829210.0,2011-07-28,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3331.0,1311829210.0,2011-07-28,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3332.0,1311829210.0,2011-07-28,15.0,México,MEX,25.0,Chalco,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
3333.0,1311829210.0,2011-07-28,19.0,Nuevo León,NL,13.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334.0,1311829210.0,2011-07-28,19.0,Nuevo León,NL,41.0,Pesquería,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
3335.0,1311915610.0,2011-07-29,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3336.0,1311915610.0,2011-07-29,19.0,Nuevo León,NL,21.0,General Escobedo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,333.0,294.0,2.0
3337.0,1311915610.0,2011-07-29,5.0,Coahuila de Zaragoza,COAH,30.0,Saltillo,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,474.0,11.0,3.0
3338.0,1311915610.0,2011-07-29,28.0,Tamaulipas,TAMPS,22.0,Matamoros,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3339.0,1311915610.0,2011-07-29,19.0,Nuevo León,NL,42.0,Los Ramones,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3340.0,1311915610.0,2011-07-29,12.0,Guerrero,GRO,58.0,Teloloapan,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,237.0,0.0,329.0
3341.0,1311915610.0,2011-07-29,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342.0,1311915610.0,2011-07-29,19.0,Nuevo León,NL,39.0,Monterrey,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343.0,1311915610.0,2011-07-29,16.0,Michoacán de Ocampo,MICH,96.0,Tumbiscatío,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
3344.0,1311915610.0,2011-07-29,19.0,Nuevo León,NL,41.0,Pesquería,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0
3345.0,1312002010.0,2011-07-30,12.0,Guerrero,GRO,38.0,Zihuatanejo de Azueta,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346.0,1312002010.0,2011-07-30,19.0,Nuevo León,NL,21.0,General Escobedo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1615.0,33.0,3.0
3347.0,1312088410.0,2011-07-31,16.0,Michoacán de Ocampo,MICH,102.0,Uruapan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3348.0,1312088410.0,2011-07-31,19.0,Nuevo León,NL,39.0,Monterrey,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,2.0
3349.0,1312088410.0,2011-07-31,16.0,Michoacán de Ocampo,MICH,102.0,Uruapan,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3350.0,1310878810.0,2011-07-17,30.0,Veracruz de Ignacio de la Llave,VER,28.0,Boca del Río,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3351.0,1311656410.0,2011-07-26,28.0,Tamaulipas,TAMPS,32.0,Reynosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1332.0,98.0,5.0
3352.0,1312088410.0,2011-07-31,10.0,Durango,DGO,34.0,Tamazula,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,4.0,0.0
3353.0,1312088410.0,2011-07-31,28.0,Tamaulipas,TAMPS,25.0,Miguel Alemán,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
3354.0,1312088410.0,2011-07-31,28.0,Tamaulipas,TAMPS,32.0,Reynosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,520.0,18.0,2.0
3355.0,1312174810.0,2011-08-01,21.0,Puebla,PUE,33.0,Cohuecan,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3356.0,1312174810.0,2011-08-01,28.0,Tamaulipas,TAMPS,32.0,Reynosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357.0,1312261210.0,2011-08-02,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,8.0,1453.0,75.0,1.0
3358.0,1312261210.0,2011-08-02,28.0,Tamaulipas,TAMPS,32.0,Reynosa,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2107.0,90.0,2.0
3359.0,1312261210.0,2011-08-02,16.0,Michoacán de Ocampo,MICH,13.0,Carácuaro,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360.0,1312261210.0,2011-08-02,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361.0,1312261210.0,2011-08-02,16.0,Michoacán de Ocampo,MICH,92.0,Tiquicheo de Nicolás Romero,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0
3362.0,1312261210.0,2011-08-02,28.0,Tamaulipas,TAMPS,22.0,Matamoros,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
3363.0,1312347610.0,2011-08-03,30.0,Veracruz de Ignacio de la Llave,VER,155.0,Tantoyuca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364.0,1312347610.0,2011-08-03,19.0,Nuevo León,NL,9.0,Cadereyta Jiménez,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3365.0,1312347610.0,2011-08-03,19.0,Nuevo León,NL,11.0,Cerralvo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3366.0,1312347610.0,2011-08-03,17.0,Morelos,MOR,29.0,Yautepec,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3367.0,1312434010.0,2011-08-04,16.0,Michoacán de Ocampo,MICH,2.0,Aguililla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,374.0,18.0,1.0
3368.0,1312434010.0,2011-08-04,19.0,Nuevo León,NL,32.0,Lampazos de Naranjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3369.0,1312520410.0,2011-08-05,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1400.0,54.0,1.0
3370.0,1312520410.0,2011-08-05,25.0,Sinaloa,SIN,12.0,Mazatlán,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3371.0,1312520410.0,2011-08-05,16.0,Michoacán de Ocampo,MICH,34.0,Hidalgo,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
3372.0,1312520410.0,2011-08-05,10.0,Durango,DGO,7.0,Gómez Palacio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3373.0,1312520410.0,2011-08-05,19.0,Nuevo León,NL,9.0,Cadereyta Jiménez,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98.0,4.0,1.0
3374.0,1312606810.0,2011-08-06,14.0,Jalisco,JAL,35.0,Encarnación de Díaz,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375.0,1312606810.0,2011-08-06,19.0,Nuevo León,NL,12.0,Ciénega de Flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,720.0,29.0,1.0
3376.0,1312606810.0,2011-08-06,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,593.0,25.0,1.0
3377.0,1312693210.0,2011-08-07,26.0,Sonora,SON,70.0,General Plutarco Elías Calles,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,1.0
3378.0,1312693210.0,2011-08-07,28.0,Tamaulipas,TAMPS,24.0,Mier,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,796.0,100.0,1.0
3379.0,1312693210.0,2011-08-07,32.0,Zacatecas,ZAC,47.0,Teúl de González Ortega,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0
3380.0,1312606810.0,2011-08-06,28.0,Tamaulipas,TAMPS,32.0,Reynosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3381.0,1312347610.0,2011-08-03,12.0,Guerrero,GRO,68.0,La Unión de Isidoro Montes de Oca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3382.0,1312693210.0,2011-08-07,30.0,Veracruz de Ignacio de la Llave,VER,154.0,Tantima,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2850.0,102.0,4.0
3383.0,1312779610.0,2011-08-08,12.0,Guerrero,GRO,1.0,Acapulco de Juárez,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
3384.0,1312779610.0,2011-08-08,19.0,Nuevo León,NL,21.0,General Escobedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385.0,1312866010.0,2011-08-09,30.0,Veracruz de Ignacio de la Llave,VER,189.0,Tuxpan,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,1.0
